id,leetcode_hours,leetcode_problems,team_size,experience,branch,gaming_hours,instagram_hours,social_skill_points,connections_among_seniors,connections_with_faculty,connections_among_juniors,have_freshman,all_freshman,gender_ratio,event_type,winner
32312,3.0,59.0,3.0,beginner,PIE,6.0,6.0,90.0,5.0,3.0,3.0,0.0,0.0,0.0,contest,1
32313,1.0,32.0,2.0,beginner,ECM,6.0,0.0,29.0,3.0,10.0,27.0,1.0,0.0,0.5,sporting,0
32314,5.0,28.0,5.0,beginner,EE,6.0,7.0,52.0,5.0,9.0,,1.0,0.0,0.6,contest,0
32315,1.0,84.0,3.0,beginner,CSE,0.0,0.0,45.0,13.0,4.0,29.0,0.0,0.0,0.0,debate,0
32316,7.0,39.0,1.0,intermediate,CSE,5.0,5.0,34.0,10.0,9.0,9.0,1.0,0.0,1.0,contest,0
32317,2.0,57.0,1.0,beginner,ECE,7.0,0.0,7.0,5.0,9.0,18.0,0.0,0.0,0.0,dance,0
32318,2.0,52.0,2.0,intermediate,MM,5.0,0.0,29.0,20.0,5.0,15.0,1.0,1.0,0.5,hackathon,0
32319,2.0,21.0,3.0,beginner,EE,0.0,0.0,59.0,2.0,2.0,19.0,1.0,1.0,0.67,hackathon,0
32320,4.0,34.0,2.0,expert,CSE,0.0,0.0,50.0,12.0,,26.0,0.0,0.0,0.5,other,0
32321,0.0,50.0,5.0,expert,ECE,8.0,0.0,38.0,18.0,3.0,8.0,1.0,1.0,0.2,hackathon,0
32322,6.0,48.0,4.0,beginner,EE,8.0,8.0,67.0,3.0,6.0,19.0,0.0,0.0,0.5,sporting,0
32323,2.0,45.0,3.0,expert,ECE,0.0,6.0,65.0,6.0,10.0,30.0,0.0,0.0,0.67,dance,0
32324,1.0,68.0,2.0,expert,ECE,0.0,0.0,,10.0,1.0,16.0,0.0,0.0,1.0,contest,1
32325,0.0,96.0,3.0,expert,CSE,0.0,7.0,36.0,13.0,2.0,9.0,1.0,1.0,0.33,contest,0
32326,0.0,29.0,1.0,intermediate,ECE,0.0,0.0,72.0,16.0,5.0,4.0,,0.0,0.0,hackathon,0
32327,0.0,59.0,5.0,intermediate,ME,0.0,0.0,72.0,14.0,4.0,20.0,0.0,0.0,0.4,sporting,0
32328,,,1.0,beginner,ECE,0.0,,58.0,6.0,3.0,10.0,1.0,0.0,0.0,dance,0
32329,4.0,82.0,1.0,beginner,ECE,8.0,7.0,25.0,3.0,10.0,20.0,1.0,0.0,0.0,hackathon,1
32330,,,3.0,intermediate,CSE,7.0,6.0,39.0,9.0,0.0,29.0,0.0,0.0,0.0,contest,0
32331,0.0,56.0,4.0,beginner,ECM,0.0,0.0,77.0,10.0,3.0,13.0,0.0,0.0,0.25,gaming,1
32332,2.0,75.0,5.0,beginner,ECE,5.0,,20.0,7.0,7.0,20.0,0.0,0.0,0.6,other,0
32333,1.0,55.0,1.0,intermediate,ME,0.0,7.0,34.0,9.0,1.0,19.0,0.0,0.0,0.0,hackathon,0
32334,,,1.0,expert,EE,0.0,6.0,57.0,20.0,1.0,23.0,1.0,1.0,1.0,debate,0
32335,2.0,34.0,,beginner,ME,0.0,0.0,42.0,3.0,2.0,2.0,1.0,1.0,0.8,hackathon,1
32336,1.0,61.0,4.0,intermediate,ECE,0.0,0.0,79.0,15.0,1.0,7.0,0.0,0.0,0.0,gaming,1
32337,5.0,67.0,2.0,beginner,MM,5.0,0.0,35.0,61.0,2.0,17.0,1.0,0.0,0.0,singing,0
32338,0.0,10.0,1.0,expert,ECE,8.0,0.0,35.0,17.0,5.0,13.0,0.0,0.0,0.0,contest,0
32339,5.0,31.0,1.0,expert,PIE,0.0,5.0,62.0,4.0,2.0,3.0,1.0,1.0,0.0,singing,0
32340,2.0,74.0,2.0,expert,ECM,7.0,8.0,20.0,14.0,1.0,24.0,0.0,0.0,1.0,contest,0
32341,2.0,11.0,,expert,ECM,8.0,7.0,69.0,13.0,5.0,23.0,1.0,0.0,0.0,gaming,0
32342,2.0,21.0,4.0,beginner,CSE,5.0,0.0,40.0,1.0,4.0,7.0,0.0,0.0,0.75,sporting,0
32343,9.0,43.0,3.0,intermediate,CSE,0.0,8.0,87.0,12.0,4.0,29.0,1.0,1.0,0.67,sporting,1
32344,2.0,65.0,5.0,beginner,CSE,6.0,7.0,74.0,,0.0,24.0,1.0,1.0,0.0,contest,1
32345,2.0,57.0,3.0,intermediate,ME,0.0,0.0,48.0,4.0,1.0,3.0,0.0,0.0,0.33,contest,0
32346,1.0,29.0,1.0,beginner,ECE,8.0,0.0,74.0,9.0,2.0,27.0,0.0,0.0,1.0,hackathon,1
32347,2.0,47.0,1.0,expert,CSE,8.0,0.0,91.0,,9.0,30.0,1.0,0.0,1.0,debate,1
32348,4.0,35.0,2.0,beginner,CSE,0.0,0.0,71.0,14.0,8.0,12.0,0.0,0.0,0.0,contest,1
32349,1.0,75.0,4.0,expert,CSE,0.0,8.0,94.0,19.0,9.0,17.0,0.0,0.0,0.5,dance,1
32350,10.0,67.0,2.0,intermediate,ECE,15.0,0.0,29.0,6.0,2.0,30.0,0.0,0.0,0.5,contest,1
32351,3.0,54.0,4.0,beginner,ECE,5.0,7.0,41.0,4.0,10.0,2.0,0.0,0.0,0.0,dance,0
32352,7.0,58.0,5.0,beginner,CSE,7.0,6.0,43.0,9.0,2.0,30.0,0.0,0.0,0.8,hackathon,0
32353,1.0,38.0,3.0,beginner,CSE,8.0,6.0,68.0,13.0,5.0,2.0,0.0,0.0,0.67,hackathon,0
32354,0.0,47.0,5.0,beginner,CSE,0.0,6.0,63.0,2.0,8.0,11.0,0.0,0.0,0.0,sporting,0
32355,2.0,51.0,1.0,beginner,CE,8.0,0.0,38.0,7.0,4.0,5.0,1.0,1.0,1.0,contest,0
32356,2.0,36.0,2.0,intermediate,ECM,5.0,0.0,63.0,5.0,4.0,17.0,1.0,1.0,0.0,contest,0
32357,2.0,55.0,3.0,intermediate,PIE,8.0,5.0,45.0,15.0,7.0,16.0,0.0,0.0,0.67,sporting,0
32358,4.0,74.0,5.0,beginner,CSE,0.0,6.0,17.0,15.0,5.0,8.0,1.0,0.0,0.6,hackathon,0
32359,1.0,60.0,1.0,expert,ECE,7.0,7.0,85.0,12.0,6.0,29.0,0.0,0.0,0.0,hackathon,0
32360,0.0,26.0,5.0,beginner,ECM,0.0,6.0,14.0,2.0,5.0,27.0,1.0,0.0,0.2,other,0
32361,8.0,58.0,4.0,beginner,CSE,6.0,0.0,39.0,11.0,6.0,11.0,1.0,0.0,1.0,contest,0
32362,0.0,44.0,1.0,expert,EE,8.0,6.0,55.0,18.0,5.0,27.0,1.0,1.0,0.0,debate,0
32363,0.0,50.0,1.0,expert,ME,0.0,7.0,67.0,,10.0,25.0,1.0,0.0,0.0,gaming,0
32364,6.0,14.0,2.0,expert,ECE,0.0,7.0,75.0,0.0,3.0,22.0,0.0,0.0,0.5,fun,0
32365,20.0,21.0,3.0,beginner,EE,7.0,8.0,88.0,2.0,0.0,27.0,1.0,0.0,0.67,hackathon,0
32366,7.0,23.0,3.0,beginner,CSE,8.0,0.0,26.0,1.0,5.0,0.0,0.0,0.0,0.0,sporting,0
32367,3.0,43.0,3.0,beginner,EE,7.0,7.0,66.0,5.0,4.0,13.0,0.0,0.0,0.33,sporting,0
32368,0.0,79.0,3.0,intermediate,ECM,6.0,0.0,42.0,18.0,5.0,10.0,0.0,0.0,0.67,hackathon,1
32369,2.0,50.0,5.0,expert,PIE,5.0,6.0,34.0,2.0,8.0,22.0,0.0,0.0,0.8,hackathon,0
32370,0.0,54.0,4.0,intermediate,EE,0.0,5.0,58.0,18.0,1.0,10.0,0.0,0.0,0.0,hackathon,0
32371,1.0,95.0,5.0,beginner,ECM,6.0,0.0,87.0,20.0,2.0,19.0,1.0,1.0,0.6,hackathon,1
32372,6.0,41.0,5.0,beginner,CSE,5.0,6.0,59.0,,10.0,29.0,1.0,1.0,0.0,contest,0
32373,,,1.0,beginner,CE,0.0,0.0,62.0,20.0,4.0,13.0,1.0,1.0,1.0,contest,0
32374,0.0,72.0,3.0,beginner,MM,0.0,0.0,88.0,13.0,1.0,5.0,1.0,0.0,1.0,contest,1
32375,1.0,53.0,5.0,expert,CSE,8.0,0.0,88.0,16.0,9.0,8.0,0.0,0.0,0.6,sporting,0
32376,2.0,57.0,2.0,intermediate,ME,6.0,0.0,72.0,5.0,10.0,17.0,0.0,0.0,1.0,contest,0
32377,0.0,64.0,3.0,expert,CSE,8.0,0.0,76.0,4.0,9.0,0.0,0.0,0.0,1.0,hackathon,0
32378,0.0,49.0,4.0,intermediate,ECM,7.0,7.0,21.0,18.0,6.0,15.0,1.0,0.0,1.0,debate,0
32379,2.0,62.0,4.0,intermediate,CSE,0.0,8.0,43.0,17.0,2.0,7.0,0.0,0.0,0.75,hackathon,0
32380,0.0,42.0,4.0,expert,CSE,8.0,8.0,65.0,0.0,4.0,21.0,0.0,0.0,1.0,debate,0
32381,0.0,35.0,1.0,intermediate,CSE,7.0,7.0,29.0,8.0,0.0,28.0,1.0,1.0,0.0,sporting,0
32382,2.0,58.0,3.0,beginner,ECM,6.0,8.0,45.0,6.0,1.0,16.0,1.0,0.0,0.67,sporting,0
32383,,,4.0,beginner,CSE,6.0,7.0,20.0,11.0,2.0,11.0,0.0,0.0,0.5,hackathon,0
32384,0.0,52.0,5.0,beginner,MM,5.0,0.0,68.0,1.0,8.0,13.0,0.0,0.0,0.2,other,0
32385,3.0,37.0,2.0,intermediate,CSE,8.0,6.0,75.0,6.0,6.0,17.0,0.0,0.0,1.0,hackathon,0
32386,0.0,28.0,4.0,intermediate,ME,5.0,0.0,57.0,2.0,2.0,8.0,0.0,0.0,0.25,sporting,0
32387,1.0,0.0,1.0,expert,CSE,0.0,5.0,45.0,2.0,3.0,4.0,0.0,0.0,0.0,contest,0
32388,2.0,68.0,4.0,beginner,CSE,8.0,0.0,91.0,7.0,0.0,27.0,1.0,1.0,0.0,hackathon,1
32389,,,3.0,intermediate,ECE,7.0,0.0,18.0,3.0,5.0,6.0,0.0,0.0,0.33,contest,1
32390,0.0,77.0,5.0,expert,CSE,6.0,6.0,68.0,9.0,10.0,4.0,0.0,0.0,0.8,other,1
32391,4.0,31.0,1.0,intermediate,ECE,8.0,8.0,12.0,5.0,4.0,19.0,1.0,1.0,1.0,hackathon,0
32392,,,5.0,beginner,EE,5.0,0.0,13.0,19.0,3.0,29.0,0.0,0.0,0.6,hackathon,0
32393,1.0,29.0,4.0,expert,ECE,6.0,0.0,78.0,7.0,4.0,29.0,0.0,0.0,0.0,hackathon,1
32394,2.0,45.0,5.0,beginner,ECM,5.0,7.0,68.0,14.0,8.0,12.0,1.0,1.0,1.0,contest,1
32395,2.0,57.0,4.0,beginner,MM,7.0,6.0,75.0,2.0,7.0,5.0,0.0,0.0,0.5,dance,0
32396,2.0,56.0,2.0,intermediate,CE,7.0,5.0,55.0,6.0,1.0,,1.0,0.0,0.0,fun,1
32397,0.0,42.0,2.0,expert,CSE,0.0,8.0,45.0,,,3.0,0.0,0.0,0.0,debate,0
32398,0.0,52.0,1.0,beginner,ECE,8.0,7.0,21.0,7.0,1.0,18.0,1.0,1.0,1.0,contest,0
32399,0.0,26.0,4.0,beginner,MM,5.0,7.0,64.0,19.0,0.0,26.0,1.0,0.0,0.5,gaming,1
32400,0.0,77.0,2.0,expert,CSE,5.0,5.0,36.0,0.0,8.0,30.0,1.0,1.0,1.0,gaming,0
32401,3.0,61.0,5.0,beginner,ECM,5.0,8.0,72.0,1.0,0.0,22.0,1.0,1.0,1.0,hackathon,0
32402,1.0,51.0,4.0,beginner,EE,8.0,5.0,14.0,4.0,5.0,8.0,0.0,0.0,0.75,sporting,0
32403,4.0,40.0,4.0,beginner,ECM,0.0,0.0,41.0,20.0,4.0,6.0,1.0,1.0,1.0,contest,0
32404,2.0,64.0,4.0,intermediate,MM,0.0,0.0,37.0,15.0,1.0,20.0,0.0,0.0,0.25,contest,0
32405,2.0,53.0,5.0,intermediate,ECE,16.0,0.0,79.0,2.0,9.0,16.0,1.0,0.0,0.6,hackathon,0
32406,3.0,44.0,4.0,intermediate,CSE,8.0,6.0,18.0,6.0,0.0,5.0,0.0,0.0,0.25,hackathon,0
32407,0.0,27.0,3.0,beginner,CSE,8.0,7.0,11.0,13.0,3.0,13.0,1.0,0.0,0.67,contest,0
32408,1.0,42.0,4.0,expert,ECM,0.0,0.0,63.0,11.0,4.0,26.0,0.0,0.0,0.0,gaming,0
32409,1.0,93.0,5.0,beginner,ME,7.0,0.0,15.0,12.0,0.0,11.0,1.0,0.0,0.6,hackathon,0
32410,1.0,51.0,1.0,intermediate,CSE,7.0,7.0,40.0,0.0,3.0,23.0,0.0,0.0,0.0,sporting,0
32411,0.0,19.0,5.0,beginner,ECE,0.0,0.0,44.0,17.0,8.0,7.0,1.0,1.0,0.4,hackathon,0
32412,0.0,30.0,2.0,expert,MM,5.0,,77.0,5.0,8.0,1.0,1.0,0.0,0.5,hackathon,0
32413,3.0,47.0,5.0,beginner,ME,7.0,7.0,77.0,87.0,1.0,25.0,1.0,1.0,0.2,singing,1
32414,1.0,40.0,4.0,beginner,EE,7.0,0.0,57.0,10.0,10.0,30.0,1.0,1.0,0.25,sporting,0
32415,4.0,87.0,1.0,expert,CSE,8.0,7.0,60.0,3.0,0.0,8.0,0.0,0.0,1.0,contest,0
32416,3.0,32.0,4.0,beginner,ME,0.0,8.0,14.0,93.0,,9.0,0.0,0.0,1.0,gaming,1
32417,1.0,23.0,4.0,intermediate,ME,8.0,7.0,9.0,7.0,8.0,18.0,1.0,1.0,0.75,sporting,1
32418,0.0,47.0,5.0,intermediate,ECM,6.0,0.0,29.0,5.0,3.0,9.0,,0.0,0.8,contest,0
32419,4.0,59.0,2.0,beginner,ME,0.0,0.0,96.0,16.0,2.0,25.0,1.0,1.0,1.0,hackathon,1
32420,0.0,46.0,5.0,beginner,ECM,0.0,5.0,72.0,3.0,8.0,10.0,0.0,0.0,0.0,dance,0
32421,0.0,60.0,5.0,expert,ECM,0.0,0.0,86.0,,4.0,5.0,0.0,0.0,1.0,contest,0
32422,3.0,36.0,3.0,beginner,CSE,0.0,6.0,25.0,9.0,7.0,23.0,0.0,0.0,1.0,other,0
32423,2.0,69.0,3.0,intermediate,ECE,6.0,0.0,79.0,4.0,5.0,1.0,0.0,0.0,1.0,fun,0
32424,2.0,33.0,1.0,intermediate,CSE,8.0,0.0,23.0,14.0,,10.0,1.0,1.0,0.0,gaming,0
32425,1.0,9.0,3.0,beginner,ME,7.0,8.0,30.0,7.0,0.0,28.0,0.0,0.0,1.0,singing,0
32426,0.0,31.0,5.0,beginner,EE,,5.0,20.0,,9.0,1.0,0.0,0.0,1.0,hackathon,0
32427,2.0,15.0,1.0,intermediate,CSE,5.0,6.0,60.0,5.0,9.0,26.0,1.0,0.0,0.0,sporting,1
32428,1.0,41.0,2.0,beginner,ECE,8.0,8.0,72.0,17.0,0.0,15.0,1.0,0.0,0.5,sporting,0
32429,4.0,57.0,4.0,beginner,ECE,0.0,0.0,80.0,8.0,6.0,8.0,1.0,1.0,0.25,gaming,1
32430,0.0,36.0,1.0,expert,PIE,7.0,5.0,68.0,18.0,1.0,24.0,0.0,0.0,0.0,contest,1
32431,0.0,47.0,4.0,expert,ME,0.0,6.0,5.0,6.0,5.0,15.0,0.0,0.0,0.75,contest,0
32432,1.0,55.0,1.0,beginner,ECM,8.0,8.0,84.0,20.0,0.0,2.0,0.0,0.0,1.0,hackathon,1
32433,1.0,33.0,1.0,expert,ECM,6.0,0.0,61.0,4.0,7.0,1.0,0.0,0.0,1.0,fun,0
32434,0.0,68.0,5.0,beginner,MM,8.0,8.0,49.0,9.0,5.0,18.0,1.0,0.0,0.6,hackathon,1
32435,0.0,27.0,3.0,expert,ECE,0.0,0.0,91.0,5.0,0.0,2.0,1.0,1.0,0.0,gaming,0
32436,2.0,57.0,5.0,beginner,ME,8.0,0.0,81.0,9.0,3.0,16.0,1.0,1.0,0.2,hackathon,0
32437,0.0,34.0,2.0,expert,CSE,8.0,6.0,45.0,16.0,0.0,28.0,1.0,0.0,1.0,hackathon,0
32438,1.0,45.0,5.0,intermediate,CSE,6.0,0.0,23.0,9.0,8.0,3.0,0.0,0.0,0.2,fun,1
32439,3.0,51.0,3.0,beginner,ECE,0.0,8.0,32.0,8.0,7.0,2.0,0.0,0.0,0.33,singing,0
32440,0.0,48.0,1.0,intermediate,ECE,0.0,7.0,51.0,15.0,9.0,20.0,1.0,1.0,1.0,hackathon,0
32441,0.0,30.0,3.0,intermediate,ME,7.0,0.0,,11.0,10.0,25.0,0.0,0.0,0.67,gaming,0
32442,0.0,38.0,5.0,intermediate,CSE,5.0,7.0,31.0,1.0,9.0,5.0,1.0,1.0,1.0,debate,0
32443,1.0,75.0,1.0,beginner,CSE,0.0,6.0,91.0,0.0,3.0,8.0,1.0,1.0,0.0,dance,0
32444,1.0,63.0,1.0,intermediate,ECE,8.0,8.0,80.0,6.0,,23.0,1.0,0.0,1.0,hackathon,0
32445,1.0,9.0,3.0,intermediate,ECE,8.0,5.0,43.0,9.0,1.0,19.0,1.0,1.0,0.33,hackathon,0
32446,0.0,54.0,4.0,beginner,ECM,7.0,8.0,7.0,10.0,9.0,13.0,1.0,0.0,0.5,gaming,0
32447,5.0,61.0,2.0,beginner,CSE,6.0,7.0,74.0,,7.0,18.0,1.0,0.0,0.0,fun,0
32448,8.0,29.0,3.0,beginner,EE,5.0,0.0,,0.0,2.0,29.0,0.0,0.0,0.33,contest,0
32449,0.0,45.0,,intermediate,ME,5.0,8.0,36.0,6.0,9.0,,1.0,0.0,0.33,singing,0
32450,0.0,97.0,4.0,beginner,ECE,8.0,0.0,36.0,5.0,1.0,18.0,0.0,0.0,0.25,hackathon,0
32451,1.0,34.0,1.0,beginner,CSE,5.0,5.0,56.0,12.0,4.0,14.0,1.0,0.0,0.0,gaming,1
32452,3.0,47.0,4.0,beginner,ECE,6.0,6.0,21.0,4.0,1.0,26.0,0.0,0.0,0.0,gaming,0
32453,1.0,65.0,3.0,intermediate,CSE,0.0,0.0,53.0,4.0,7.0,29.0,0.0,0.0,0.33,gaming,0
32454,5.0,31.0,3.0,beginner,ECE,6.0,0.0,34.0,1.0,5.0,11.0,1.0,0.0,0.0,other,0
32455,9.0,32.0,4.0,expert,ECE,8.0,0.0,77.0,19.0,4.0,5.0,0.0,0.0,1.0,gaming,1
32456,0.0,43.0,1.0,beginner,CSE,8.0,7.0,20.0,2.0,1.0,9.0,1.0,1.0,1.0,hackathon,0
32457,0.0,55.0,3.0,beginner,CSE,5.0,7.0,83.0,20.0,2.0,26.0,1.0,0.0,1.0,contest,1
32458,1.0,19.0,1.0,intermediate,ECE,0.0,0.0,30.0,5.0,1.0,9.0,1.0,1.0,1.0,gaming,0
32459,2.0,35.0,4.0,beginner,EE,0.0,5.0,46.0,17.0,8.0,1.0,0.0,0.0,0.75,fun,0
32460,2.0,69.0,4.0,beginner,CE,8.0,7.0,72.0,9.0,6.0,28.0,0.0,0.0,1.0,fun,1
32461,0.0,31.0,2.0,intermediate,CSE,8.0,5.0,25.0,1.0,6.0,16.0,1.0,1.0,0.5,sporting,0
32462,0.0,90.0,1.0,expert,CSE,5.0,0.0,31.0,1.0,6.0,21.0,0.0,0.0,0.0,debate,0
32463,0.0,62.0,5.0,intermediate,EE,7.0,8.0,56.0,15.0,3.0,2.0,0.0,0.0,0.4,other,0
32464,4.0,34.0,1.0,beginner,CSE,7.0,8.0,33.0,5.0,1.0,21.0,1.0,1.0,1.0,hackathon,1
32465,0.0,59.0,4.0,beginner,ME,8.0,0.0,19.0,0.0,3.0,0.0,1.0,1.0,1.0,debate,0
32466,0.0,35.0,1.0,intermediate,ME,7.0,0.0,53.0,5.0,0.0,22.0,1.0,0.0,1.0,contest,0
32467,0.0,47.0,4.0,intermediate,CSE,7.0,0.0,9.0,13.0,1.0,3.0,1.0,0.0,0.5,sporting,0
32468,0.0,29.0,2.0,beginner,PIE,7.0,0.0,87.0,3.0,3.0,6.0,1.0,1.0,0.5,contest,0
32469,,,2.0,beginner,ECM,0.0,0.0,25.0,7.0,5.0,25.0,0.0,0.0,1.0,singing,0
32470,0.0,36.0,2.0,beginner,ME,5.0,7.0,69.0,7.0,7.0,2.0,0.0,0.0,0.5,gaming,0
32471,2.0,37.0,5.0,beginner,CSE,8.0,6.0,49.0,19.0,4.0,2.0,0.0,0.0,0.6,contest,0
32472,0.0,53.0,3.0,beginner,MM,0.0,7.0,51.0,18.0,6.0,16.0,1.0,1.0,0.33,hackathon,0
32473,6.0,36.0,3.0,intermediate,ECE,8.0,8.0,63.0,12.0,4.0,18.0,1.0,0.0,0.0,contest,0
32474,3.0,80.0,3.0,intermediate,ECE,5.0,,84.0,10.0,6.0,22.0,1.0,1.0,0.0,contest,1
32475,6.0,58.0,3.0,intermediate,CSE,5.0,0.0,34.0,91.0,1.0,14.0,1.0,1.0,1.0,gaming,0
32476,2.0,53.0,4.0,beginner,EE,6.0,0.0,38.0,15.0,3.0,11.0,0.0,0.0,1.0,contest,1
32477,0.0,19.0,3.0,intermediate,ECE,0.0,7.0,74.0,13.0,6.0,30.0,0.0,0.0,0.0,hackathon,0
32478,0.0,57.0,5.0,expert,MM,5.0,8.0,37.0,6.0,2.0,7.0,0.0,0.0,0.0,hackathon,0
32479,3.0,37.0,3.0,intermediate,ECE,5.0,0.0,20.0,15.0,0.0,5.0,1.0,,0.0,hackathon,0
32480,1.0,51.0,3.0,beginner,ME,0.0,0.0,93.0,10.0,4.0,2.0,0.0,0.0,0.0,sporting,1
32481,1.0,70.0,4.0,beginner,ECE,8.0,5.0,60.0,20.0,7.0,11.0,0.0,,1.0,contest,0
32482,1.0,33.0,4.0,beginner,ECE,5.0,7.0,58.0,7.0,2.0,6.0,1.0,0.0,0.5,hackathon,0
32483,2.0,68.0,1.0,beginner,ME,6.0,0.0,19.0,16.0,4.0,18.0,0.0,0.0,1.0,hackathon,0
32484,7.0,84.0,4.0,intermediate,ECE,0.0,0.0,88.0,13.0,9.0,19.0,0.0,0.0,0.75,other,0
32485,0.0,42.0,4.0,beginner,PIE,12.0,5.0,57.0,5.0,0.0,3.0,0.0,0.0,0.5,singing,0
32486,4.0,53.0,5.0,intermediate,CSE,5.0,0.0,69.0,78.0,2.0,23.0,1.0,0.0,0.2,contest,0
32487,0.0,64.0,5.0,beginner,ECE,7.0,0.0,30.0,18.0,0.0,17.0,1.0,0.0,0.8,gaming,0
32488,0.0,81.0,1.0,beginner,PIE,0.0,8.0,74.0,15.0,10.0,10.0,1.0,1.0,0.0,hackathon,1
32489,4.0,77.0,2.0,intermediate,ECE,6.0,6.0,74.0,12.0,3.0,1.0,0.0,0.0,1.0,contest,0
32490,1.0,81.0,3.0,intermediate,EE,7.0,0.0,51.0,7.0,9.0,29.0,1.0,1.0,0.67,hackathon,0
32491,2.0,51.0,3.0,beginner,ECE,7.0,7.0,20.0,7.0,1.0,29.0,0.0,0.0,0.0,contest,0
32492,0.0,46.0,4.0,intermediate,ECM,5.0,,37.0,12.0,5.0,3.0,1.0,0.0,1.0,contest,0
32493,1.0,66.0,1.0,beginner,ECM,8.0,0.0,73.0,15.0,3.0,0.0,0.0,0.0,1.0,fun,0
32494,0.0,43.0,3.0,beginner,CSE,0.0,0.0,57.0,8.0,6.0,8.0,0.0,0.0,1.0,hackathon,0
32495,6.0,60.0,4.0,intermediate,CSE,5.0,,26.0,10.0,7.0,12.0,0.0,0.0,0.0,contest,0
32496,1.0,74.0,3.0,beginner,ECE,8.0,0.0,73.0,7.0,9.0,7.0,1.0,1.0,1.0,fun,1
32497,4.0,77.0,4.0,beginner,EE,6.0,6.0,24.0,11.0,10.0,2.0,1.0,1.0,0.25,other,0
32498,20.0,82.0,3.0,intermediate,MM,5.0,0.0,10.0,17.0,6.0,3.0,0.0,0.0,1.0,debate,0
32499,0.0,35.0,2.0,beginner,ECE,5.0,0.0,85.0,5.0,2.0,15.0,1.0,0.0,0.0,hackathon,0
32500,1.0,85.0,5.0,intermediate,ME,8.0,7.0,51.0,17.0,7.0,2.0,1.0,0.0,1.0,dance,1
32501,0.0,65.0,1.0,expert,CE,5.0,7.0,28.0,1.0,9.0,7.0,0.0,0.0,0.0,hackathon,0
32502,1.0,62.0,4.0,expert,CSE,7.0,0.0,60.0,6.0,1.0,29.0,0.0,0.0,0.0,fun,0
32503,0.0,58.0,2.0,beginner,CSE,5.0,0.0,14.0,14.0,0.0,29.0,1.0,1.0,0.0,contest,0
32504,0.0,60.0,4.0,intermediate,ECM,8.0,7.0,32.0,7.0,0.0,29.0,1.0,1.0,1.0,contest,1
32505,0.0,52.0,4.0,beginner,ECE,7.0,6.0,20.0,7.0,9.0,11.0,1.0,0.0,0.5,dance,0
32506,0.0,60.0,2.0,intermediate,EE,5.0,0.0,73.0,10.0,10.0,2.0,1.0,1.0,0.5,hackathon,0
32507,,,1.0,beginner,MM,5.0,6.0,24.0,13.0,10.0,23.0,0.0,0.0,1.0,contest,0
32508,2.0,59.0,4.0,beginner,PIE,0.0,7.0,70.0,17.0,0.0,28.0,0.0,0.0,0.5,gaming,0
32509,1.0,52.0,2.0,intermediate,CE,8.0,6.0,97.0,16.0,5.0,,0.0,0.0,1.0,sporting,1
32510,7.0,48.0,5.0,intermediate,CSE,8.0,6.0,94.0,0.0,6.0,17.0,0.0,0.0,0.4,gaming,1
32511,10.0,73.0,2.0,beginner,EE,5.0,5.0,8.0,8.0,10.0,30.0,1.0,0.0,0.5,debate,0
32512,1.0,59.0,5.0,intermediate,CSE,7.0,7.0,76.0,10.0,10.0,7.0,0.0,0.0,1.0,hackathon,1
32513,0.0,42.0,5.0,beginner,ECE,8.0,0.0,46.0,20.0,0.0,3.0,0.0,0.0,0.4,hackathon,0
32514,1.0,52.0,3.0,beginner,CSE,0.0,0.0,15.0,3.0,,5.0,0.0,0.0,1.0,hackathon,0
32515,0.0,53.0,4.0,intermediate,ECE,5.0,5.0,69.0,4.0,10.0,21.0,1.0,0.0,0.25,fun,0
32516,1.0,49.0,1.0,beginner,ME,5.0,0.0,49.0,7.0,6.0,27.0,0.0,0.0,0.0,gaming,1
32517,0.0,52.0,1.0,beginner,ECM,5.0,5.0,61.0,6.0,2.0,18.0,1.0,1.0,1.0,hackathon,0
32518,1.0,41.0,4.0,beginner,ECE,0.0,0.0,33.0,19.0,3.0,9.0,1.0,1.0,0.25,other,0
32519,3.0,41.0,5.0,intermediate,CSE,0.0,7.0,,,8.0,10.0,0.0,0.0,0.6,hackathon,0
32520,0.0,61.0,2.0,beginner,ECE,6.0,5.0,81.0,11.0,6.0,19.0,1.0,0.0,0.5,sporting,0
32521,3.0,104.0,5.0,expert,EE,7.0,6.0,,3.0,0.0,22.0,0.0,0.0,0.2,debate,0
32522,4.0,14.0,3.0,beginner,CSE,6.0,6.0,29.0,6.0,5.0,15.0,0.0,0.0,0.0,sporting,0
32523,0.0,26.0,,beginner,ME,6.0,,5.0,7.0,2.0,4.0,1.0,1.0,0.0,hackathon,0
32524,0.0,72.0,4.0,beginner,CSE,,5.0,36.0,10.0,5.0,23.0,0.0,0.0,0.0,hackathon,0
32525,1.0,55.0,4.0,beginner,ECM,5.0,0.0,12.0,8.0,7.0,29.0,1.0,0.0,0.0,hackathon,0
32526,3.0,70.0,4.0,intermediate,ECE,5.0,,23.0,,4.0,20.0,0.0,0.0,1.0,sporting,0
32527,9.0,52.0,3.0,beginner,CSE,0.0,,90.0,14.0,2.0,10.0,1.0,0.0,0.0,contest,1
32528,0.0,54.0,2.0,expert,ECM,8.0,8.0,15.0,7.0,10.0,24.0,0.0,0.0,0.0,contest,0
32529,0.0,38.0,1.0,intermediate,ECM,16.0,7.0,78.0,4.0,,27.0,0.0,0.0,1.0,sporting,0
